event_id,mass1,mass2,mej_dyn,mej_wind,mej_total,cos_theta,redshift
252,1.3990419130357483,1.3422745892042598,0.0024972754313457484,0.03776876730882457,0.04026604274017032,0.38509772860192526,0.14343863357499395
253,1.4656612673737694,1.2892105055555159,0.002836001930222294,0.06218516133872022,0.06502116326894251,0.8511366715168569,0.18900516813350723
254,1.4179610838540613,1.351766570369213,0.002571419672350277,0.03408116300040518,0.03665258267275546,0.31692200515627766,0.1341076686436799
255,1.3813704890137248,1.3336304297869932,0.00243221882952114,0.026491710218602933,0.02892392904812407,0.1694927466860925,0.10816897706500805
256,1.3336188595786733,1.2142127337329072,0.002222014065469865,0.047187394214649445,0.04940940828011931,0.5568012624583502,0.16299429113200187
257,1.5783810120435116,1.4019547558074181,0.0034245573690628835,0.06142013206749681,0.06484468943655969,0.936154774160781,0.19542007714775925
258,1.5389893538733217,1.1902552634502237,0.004150639094364511,0.05417244968165178,0.058323088776016295,0.696029796674973,0.17616915374554112
259,1.3725369242077097,1.2958378689665226,0.002372080087830728,0.047727243895688484,0.05009932398351921,0.570061170089365,0.16433355101075947
260,1.3472155684934686,1.2589620563039108,0.002267771354553575,0.02279492297602283,0.025062694330576406,0.09717649377076854,0.08946660186719049
261,1.388273323315718,1.3345959336264492,0.0024549598211038117,0.049934192386854585,0.052389152207958395,0.6150072266991697,0.1687311025803876
262,1.65738026512313,1.385694739427937,0.004262202575775475,0.05945767722838918,0.06371987980416466,0.9900538501042633,0.19929884718548882
263,1.3695406040305813,1.33499754797851,0.002399457388268567,0.024960423461890643,0.02735988085015921,0.14008401523652403,0.1013463507022354
264,1.366021048663246,1.3654079134398358,0.002444165875714465,0.04481236132768605,0.04725652720340051,0.5183296523637367,0.15898988852403903
265,1.4625350235526373,1.2392165761654905,0.0029441098165721036,0.06384480956836483,0.06678891938493693,0.8773730719279554,0.19102623426430748
266,1.5262466907509562,1.1810390135933255,0.004044834023462494,0.05662045779113072,0.060665291814593215,0.7407686177542044,0.1800427949281954
267,1.3563900724652536,1.264774846478942,0.0023029156853617574,0.05453246884022699,0.05683538452558875,0.697015740995268,0.1762561917934295
268,1.2662593204914971,1.2051163738964923,0.0019877558088245376,0.05495616589009841,0.05694392169892295,0.7024840839871093,0.1767375306275736
269,1.34068728311464,1.3083949612651296,0.0022861034935412103,0.03663310321719528,0.038919206710736495,0.35949115121975517,0.14006865178601496
270,1.3403210683728788,1.249985928899824,0.002241201326654116,0.03320777209605199,0.03544897342270611,0.29359184426449336,0.130620080339247
271,1.4678566452915047,1.4136586522235777,0.0028186254769515177,0.05847320840042013,0.06129183387737165,0.8093611554785136,0.18570435121682458
272,1.3266527401097863,1.2312893028755567,0.0021886118412641825,0.06060602849041352,0.0627946403316777,0.8101133946791808,0.18576472615457093
273,1.5547051593804233,1.3738449465449338,0.003297948238559125,0.06018656003733278,0.0634845082758919,0.8670723185801037,0.19023734017800437
